"","Date","Month","Day","Hour","Total_hourly_Price_x_load","Year","total_load","Weighted_Avg_Price"
"83",2024-01-04 10:00:00,1,4,11,1516627.73550032,2024,36327.928964,41.7482575734845
"84",2024-01-04 11:00:00,1,4,12,1507307.813137,2024,35657.928963,42.2713224512011
"85",2024-01-04 12:00:00,1,4,13,1463856.69720712,2024,35087.928964,41.71966657562
"86",2024-01-04 13:00:00,1,4,14,1444932.97653328,2024,34635.928964,41.7177485851504
"87",2024-01-04 14:00:00,1,4,15,1430814.25670507,2024,34024.928963,42.0519395723351
"88",2024-01-04 15:00:00,1,4,16,1415586.35159477,2024,33806.928964,41.8726691531842
"89",2024-01-04 16:00:00,1,4,17,1863668.29130509,2024,34957.928964,53.3117477647008
"90",2024-01-04 17:00:00,1,4,18,2394752.89603665,2024,39498.928964,60.6282995222293
"91",2024-01-04 18:00:00,1,4,19,2981630.06004038,2024,40095.928964,74.3624137681764
"92",2024-01-04 19:00:00,1,4,20,2431351.65540407,2024,39172.928963,62.0671397255119
"93",2024-01-04 20:00:00,1,4,21,2310940.39643309,2024,37738.928964,61.2349226613598
"94",2024-01-04 21:00:00,1,4,22,1706194.83811052,2024,34360.644804,49.6554953448342
"95",2024-01-04 22:00:00,1,4,23,1557768.22730312,2024,30757.644804,50.6465380307836
"96",2024-01-04 23:00:00,1,4,24,1264819.10722824,2024,27240.644808,46.4313204090086
"97",2024-01-05 00:00:00,1,5,1,1079539.71694574,2024,24853.644808,43.4358712891179
"98",2024-01-05 01:00:00,1,5,2,1022366.4350359,2024,23527.644808,43.4538366835711
"99",2024-01-05 02:00:00,1,5,3,991935.689901061,2024,22826.644808,43.4551682143589
"100",2024-01-05 03:00:00,1,5,4,978152.972993301,2024,22512.644808,43.4490474724546
"101",2024-01-05 04:00:00,1,5,5,1004623.30227979,2024,23104.644807,43.4814432626733
"102",2024-01-05 05:00:00,1,5,6,1094263.08456986,2024,25146.644808,43.5152718354593
"103",2024-01-05 06:00:00,1,5,7,1335080.27732458,2024,29499.928964,45.2570675323944
"104",2024-01-05 07:00:00,1,5,8,1799646.76480735,2024,32255.928964,55.7927433066923
"105",2024-01-05 08:00:00,1,5,9,1849159.3716707,2024,34532.928964,53.5477130711507
"106",2024-01-05 09:00:00,1,5,10,1579531.32123513,2024,36308.928964,43.502558910543
"107",2024-01-05 10:00:00,1,5,11,1632202.77046361,2024,37342.928964,43.7084828572797
"108",2024-01-05 11:00:00,1,5,12,1668606.82477098,2024,37393.928964,44.6223991701269
"109",2024-01-05 12:00:00,1,5,13,1672141.03950724,2024,37027.928964,45.1589134551102
"110",2024-01-05 13:00:00,1,5,14,1656955.31548594,2024,36693.928964,45.1561160733582
"111",2024-01-05 14:00:00,1,5,15,1564477.03320581,2024,35985.928964,43.4746879751499
"112",2024-01-05 15:00:00,1,5,16,1600971.43670806,2024,35513.928964,45.0800990881899
"113",2024-01-05 16:00:00,1,5,17,1901699.94939176,2024,36426.928964,52.2058818428304
"114",2024-01-05 17:00:00,1,5,18,2577965.4337882,2024,39565.928963,65.1561962869361
"115",2024-01-05 18:00:00,1,5,19,2554908.86040921,2024,39566.928964,64.5718262019728
"116",2024-01-05 19:00:00,1,5,20,1856570.5491903,2024,38084.928964,48.7481688871006
"117",2024-01-05 20:00:00,1,5,21,1922897.33168308,2024,36504.928963,52.6750054391847
"118",2024-01-05 21:00:00,1,5,22,1453966.15649714,2024,33102.644804,43.9229603889974
"119",2024-01-05 22:00:00,1,5,23,1363421.22549759,2024,30482.644803,44.7277863948145
"120",2024-01-05 23:00:00,1,5,24,1175389.3793811,2024,27057.644808,43.4401954686603
"121",2024-01-06 00:00:00,1,6,1,1085651.73018786,2024,24621.644808,44.093387694193
"122",2024-01-06 01:00:00,1,6,2,1006097.73609246,2024,23161.644808,43.4380953698485
"123",2024-01-06 02:00:00,1,6,3,966893.886895941,2024,22258.644808,43.4390276333638
"124",2024-01-06 03:00:00,1,6,4,935879.759418557,2024,21838.644808,42.8542964843552
"125",2024-01-06 04:00:00,1,6,5,940101.484328547,2024,21935.644808,42.8572532313109
"126",2024-01-06 05:00:00,1,6,6,970459.886901855,2024,22835.644808,42.4975907210588
"127",2024-01-06 06:00:00,1,6,7,1075920.81996529,2024,25135.928963,42.804100120948
"128",2024-01-06 07:00:00,1,6,8,1123856.70791717,2024,26242.928963,42.8251247984437
"129",2024-01-06 08:00:00,1,6,9,1116632.70561661,2024,28551.928963,39.1088359411246
"130",2024-01-06 09:00:00,1,6,10,824724.868824108,2024,30392.928964,27.1354192220494
"131",2024-01-06 10:00:00,1,6,11,198004.890834528,2024,31433.928964,6.29908183165059
"132",2024-01-06 11:00:00,1,6,12,202165.207628288,2024,31794.928964,6.35841042001354
"133",2024-01-06 12:00:00,1,6,13,198367.885774128,2024,31479.928963,6.3014083039158
"134",2024-01-06 13:00:00,1,6,14,194131.55776084,2024,30990.928963,6.26414129091171
"135",2024-01-06 14:00:00,1,6,15,676781.319641264,2024,30613.928964,22.1069736078997
"136",2024-01-06 15:00:00,1,6,16,1068824.41412243,2024,30645.928964,34.8765545785213
"137",2024-01-06 16:00:00,1,6,17,1581066.74719131,2024,32200.928964,49.1000352492599
"138",2024-01-06 17:00:00,1,6,18,1770073.37526111,2024,36018.928964,49.1428653259028
"139",2024-01-06 18:00:00,1,6,19,1794090.78986621,2024,36509.928964,49.1398050003123
"140",2024-01-06 19:00:00,1,6,20,1741841.45823241,2024,35451.928964,49.1324875439411
"141",2024-01-06 20:00:00,1,6,21,1655292.55182021,2024,33649.928964,49.1915615510247
"142",2024-01-06 21:00:00,1,6,22,1348146.26047774,2024,30947.644804,43.5621601907324
"143",2024-01-06 22:00:00,1,6,23,1294924.36703798,2024,29372.644804,44.086066327321
"144",2024-01-06 23:00:00,1,6,24,1121831.47572405,2024,25632.644808,43.7657324917919
"145",2024-01-07 00:00:00,1,7,1,1008039.65068504,2024,23419.644808,43.0424824521977
"146",2024-01-07 01:00:00,1,7,2,953552.966405923,2024,22163.644807,43.02329218454
"147",2024-01-07 02:00:00,1,7,3,936919.860428983,2024,21465.644808,43.6474128221764
"148",2024-01-07 03:00:00,1,7,4,910351.349952375,2024,21159.644808,43.0229977021255
"149",2024-01-07 04:00:00,1,7,5,943947.005609923,2024,21629.644808,43.641354908463
"150",2024-01-07 05:00:00,1,7,6,983576.592690593,2024,22859.644807,43.0267662072075
"151",2024-01-07 06:00:00,1,7,7,1134915.32476767,2024,25826.928963,43.9431001027481
"152",2024-01-07 07:00:00,1,7,8,1367853.8207262,2024,27799.928963,49.2035005753696
"153",2024-01-07 08:00:00,1,7,9,1270059.97211814,2024,29095.928963,43.6507792458943
"154",2024-01-07 09:00:00,1,7,10,1336451.71925326,2024,30607.928963,43.66357883504
"155",2024-01-07 10:00:00,1,7,11,1364724.73147973,2024,31254.928963,43.6643043756492
"156",2024-01-07 11:00:00,1,7,12,1399868.9279509,2024,32071.928964,43.6477933560597
"157",2024-01-07 12:00:00,1,7,13,1377312.66596567,2024,31548.928964,43.6564001122605
"158",2024-01-07 13:00:00,1,7,14,1364629.17186282,2024,31263.928964,43.648678111896
"159",2024-01-07 14:00:00,1,7,15,1414269.35166448,2024,31743.928964,44.5524356253558
"160",2024-01-07 15:00:00,1,7,16,1436344.47363738,2024,31700.928964,45.3092234384837
"161",2024-01-07 16:00:00,1,7,17,1683162.88817653,2024,33539.928964,50.1838536981741
"162",2024-01-07 17:00:00,1,7,18,2011241.3015558,2024,36949.928964,54.4315336442281
"163",2024-01-07 18:00:00,1,7,19,3617255.59348927,2024,37632.928964,96.1194276679759
"164",2024-01-07 19:00:00,1,7,20,1912630.31202877,2024,36784.928964,51.9949437417859
"165",2024-01-07 20:00:00,1,7,21,1689912.61435393,2024,35191.928964,48.019891608745
"166",2024-01-07 21:00:00,1,7,22,1489578.43158891,2024,31642.644804,47.0750293098323
"167",2024-01-07 22:00:00,1,7,23,1283334.74560143,2024,28325.644808,45.3064618405079
"168",2024-01-07 23:00:00,1,7,24,1119399.41881858,2024,25441.644808,43.9987047718939
"169",2024-01-08 00:00:00,1,8,1,1027578.99550943,2024,23483.644807,43.7572192883417
"170",2024-01-08 01:00:00,1,8,2,981706.959938536,2024,22433.644808,43.7604753191266
"171",2024-01-08 02:00:00,1,8,3,952332.326947746,2024,21757.644807,43.7700098239197
"172",2024-01-08 03:00:00,1,8,4,954015.715167296,2024,21790.644808,43.7809768170352
"173",2024-01-08 04:00:00,1,8,5,994354.042661666,2024,22701.644807,43.8009690978453
"174",2024-01-08 05:00:00,1,8,6,1103422.91593778,2024,25176.644808,43.8272424444403
"175",2024-01-08 06:00:00,1,8,7,1400361.71947617,2024,30852.928964,45.3882910471856
"176",2024-01-08 07:00:00,1,8,8,1823670.86687125,2024,34098.928964,53.4817638640964
"177",2024-01-08 08:00:00,1,8,9,1607283.57387806,2024,35514.928963,45.256561699801
"178",2024-01-08 09:00:00,1,8,10,1595481.21460974,2024,36146.928963,44.1387763879713
"179",2024-01-08 10:00:00,1,8,11,1914629.30878487,2024,36846.928964,51.9617065144152
"180",2024-01-08 11:00:00,1,8,12,1680466.97757188,2024,36909.928964,45.5288597063114
"181",2024-01-08 12:00:00,1,8,13,1680286.24165914,2024,36580.928964,45.9333945103676
"182",2024-01-08 13:00:00,1,8,14,1641185.898269,2024,36057.928963,45.5152568510815
"183",2024-01-08 14:00:00,1,8,15,1641302.39465438,2024,35658.928963,46.0278096506323
"184",2024-01-08 15:00:00,1,8,16,1650478.80146736,2024,35442.928964,46.5672236948527
"185",2024-01-08 16:00:00,1,8,17,1758465.32867055,2024,36833.928964,47.7403681369209
"186",2024-01-08 17:00:00,1,8,18,2138300.00620623,2024,40109.928963,53.3109896100475
"187",2024-01-08 18:00:00,1,8,19,3940712.4650002,2024,40444.928964,97.4340310625301
"188",2024-01-08 19:00:00,1,8,20,2115453.96419986,2024,39284.928964,53.848995530536
"189",2024-01-08 20:00:00,1,8,21,1827380.76482724,2024,37367.928964,48.9023827514692
"190",2024-01-08 21:00:00,1,8,22,1504260.14250055,2024,33548.644804,44.8381790468389
"191",2024-01-08 22:00:00,1,8,23,1327834.80270482,2024,29839.644804,44.4990150327401
"192",2024-01-08 23:00:00,1,8,24,1150914.92424564,2024,26515.644808,43.4051267687219
"193",2024-01-09 00:00:00,1,9,1,1034520.49177399,2024,24164.644808,42.811326216204
"194",2024-01-09 01:00:00,1,9,2,971878.793325818,2024,22913.644808,42.4148493820808
"195",2024-01-09 02:00:00,1,9,3,939160.47863224,2024,22139.644807,42.4198530201939
"196",2024-01-09 03:00:00,1,9,4,931194.06131832,2024,21950.644807,42.422173448926
"197",2024-01-09 04:00:00,1,9,5,962736.108618778,2024,22690.644808,42.4287681890533
"198",2024-01-09 05:00:00,1,9,6,1082020.11000933,2024,25139.644808,43.040389722014
"199",2024-01-09 06:00:00,1,9,7,1321124.66597797,2024,30546.928964,43.2490175210389
"200",2024-01-09 07:00:00,1,9,8,1697642.71208374,2024,33495.928964,50.6820609127842
"201",2024-01-09 08:00:00,1,9,9,1481329.88644869,2024,34250.928964,43.2493345802581
"202",2024-01-09 09:00:00,1,9,10,1507255.5772049,2024,35120.928964,42.9161648528682
"203",2024-01-09 10:00:00,1,9,11,1533551.83897697,2024,35471.928964,43.232828993691
"204",2024-01-09 11:00:00,1,9,12,1526509.84570225,2024,35393.928964,43.1291436238937
"205",2024-01-09 12:00:00,1,9,13,1478921.48556875,2024,34921.928963,42.3493641240631
"206",2024-01-09 13:00:00,1,9,14,1473364.10318955,2024,34754.928964,42.3929539523933
"207",2024-01-09 14:00:00,1,9,15,1449729.65132008,2024,34205.928963,42.3824084090286
"208",2024-01-09 15:00:00,1,9,16,1430487.47465426,2024,33751.928963,42.3823917211491
"209",2024-01-09 16:00:00,1,9,17,1730575.31522011,2024,35208.928964,49.1516034750609
"210",2024-01-09 17:00:00,1,9,18,2914261.21209416,2024,39889.928963,73.0575683601063
"211",2024-01-09 18:00:00,1,9,19,2955212.44514269,2024,40657.928963,72.6847756518054
"212",2024-01-09 19:00:00,1,9,20,2237309.57456177,2024,39808.928964,56.2011999012837
"213",2024-01-09 20:00:00,1,9,21,1939223.99165146,2024,38052.928964,50.9612280696202
"214",2024-01-09 21:00:00,1,9,22,1518268.85247841,2024,33999.644803,44.6554327633578
"215",2024-01-09 22:00:00,1,9,23,1305268.2264329,2024,30054.644804,43.4298337227123
"216",2024-01-09 23:00:00,1,9,24,1143302.38014123,2024,26662.644808,42.880306450251
"217",2024-01-10 00:00:00,1,10,1,1037223.10680117,2024,24358.644807,42.5813141502476
"218",2024-01-10 01:00:00,1,10,2,984135.80504828,2024,23114.644808,42.5762893275206
"219",2024-01-10 02:00:00,1,10,3,963011.92293191,2024,22611.644808,42.5892026479735
"220",2024-01-10 03:00:00,1,10,4,961883.114864645,2024,22570.644807,42.6165545153734
"221",2024-01-10 04:00:00,1,10,5,1001945.13471186,2024,23516.644808,42.6057859397959
"222",2024-01-10 05:00:00,1,10,6,1180136.19581908,2024,26400.644808,44.7010368270046
"223",2024-01-10 06:00:00,1,10,7,1543669.12191321,2024,32287.928964,47.8094808630913
"224",2024-01-10 07:00:00,1,10,8,4051227.2888984,2024,34856.928964,116.224446883502
"225",2024-01-10 08:00:00,1,10,9,1505867.69974773,2024,35336.928963,42.6145605727219
"226",2024-01-10 09:00:00,1,10,10,1155312.57954454,2024,35856.928963,32.2200649346373
"227",2024-01-10 10:00:00,1,10,11,966179.205203603,2024,35884.928964,26.9243727965264
"228",2024-01-10 11:00:00,1,10,12,954622.640943503,2024,35441.928964,26.9348387305092
"229",2024-01-10 12:00:00,1,10,13,938284.373395946,2024,34946.928963,26.8488362565235
"230",2024-01-10 13:00:00,1,10,14,927105.820995403,2024,34456.928964,26.90622318559
"231",2024-01-10 14:00:00,1,10,15,984226.649958668,2024,33920.928964,29.0153212196287
"232",2024-01-10 15:00:00,1,10,16,1207299.53913669,2024,33025.928964,36.5561114254411
"233",2024-01-10 16:00:00,1,10,17,1576721.81084871,2024,34318.928964,45.943211470925
"234",2024-01-10 17:00:00,1,10,18,2058343.04005584,2024,38667.928963,53.2312718900823
"235",2024-01-10 18:00:00,1,10,19,3729846.84876139,2024,39974.928964,93.3046523264709
"236",2024-01-10 19:00:00,1,10,20,2925145.86691167,2024,39251.928964,74.5223469041349
"237",2024-01-10 20:00:00,1,10,21,2006108.17958842,2024,37696.928963,53.2167535864113
"238",2024-01-10 21:00:00,1,10,22,1737311.43750422,2024,34074.644804,50.9854599364826
"239",2024-01-10 22:00:00,1,10,23,1394612.2595148,2024,30290.644804,46.0410225183002
"240",2024-01-10 23:00:00,1,10,24,1232010.7170655,2024,26941.644808,45.728860499997
"241",2024-01-11 00:00:00,1,11,1,1087478.47477665,2024,24740.644808,43.9551387288424
"242",2024-01-11 01:00:00,1,11,2,1020361.19432922,2024,23450.644808,43.5110080206039
"243",2024-01-11 02:00:00,1,11,3,994755.233878381,2024,22849.644808,43.5348226301576
"244",2024-01-11 03:00:00,1,11,4,990321.826804749,2024,22748.644807,43.5332229768701
"245",2024-01-11 04:00:00,1,11,5,1032399.98338606,2024,23701.644808,43.5581577459804
"246",2024-01-11 05:00:00,1,11,6,1159626.51796514,2024,26428.644808,43.8776383121285
"247",2024-01-11 06:00:00,1,11,7,1619379.65151027,2024,32210.928964,50.2742300080866
"248",2024-01-11 07:00:00,1,11,8,3639187.57354654,2024,35176.928963,103.453817056467
"249",2024-01-11 08:00:00,1,11,9,1657193.29911414,2024,36121.928963,45.8777630843474
"250",2024-01-11 09:00:00,1,11,10,1337814.25592164,2024,36579.928964,36.5723579517676
"251",2024-01-11 10:00:00,1,11,11,1315751.22589793,2024,36719.928963,35.8320743818354
"252",2024-01-11 11:00:00,1,11,12,1198669.48702834,2024,36243.928964,33.0722833117499
"253",2024-01-11 12:00:00,1,11,13,1187895.59854234,2024,35919.928964,33.070655560953
"254",2024-01-11 13:00:00,1,11,14,1178198.52916032,2024,35627.928963,33.0695205546159
"255",2024-01-11 14:00:00,1,11,15,1210271.11945754,2024,34923.928964,34.6544949368413
"256",2024-01-11 15:00:00,1,11,16,1429801.02615157,2024,34577.928964,41.3501059488025
"257",2024-01-11 16:00:00,1,11,17,1902388.61208454,2024,35758.928964,53.2003800784903
"258",2024-01-11 17:00:00,1,11,18,2238066.662781,2024,39596.928964,56.5212182191141
"259",2024-01-11 18:00:00,1,11,19,3820554.53777384,2024,39964.928964,95.5976811873068
"260",2024-01-11 19:00:00,1,11,20,2199076.46831546,2024,38953.928963,56.4532648402228
"261",2024-01-11 20:00:00,1,11,21,1972022.36127374,2024,37381.928964,52.7533601375375
"262",2024-01-11 21:00:00,1,11,22,1599934.97641555,2024,33719.644804,47.4481562814611
"263",2024-01-11 22:00:00,1,11,23,1386689.22680713,2024,30213.644804,45.8961252706443
"264",2024-01-11 23:00:00,1,11,24,1172045.50367961,2024,26822.644807,43.6961199058839
"265",2024-01-12 00:00:00,1,12,1,1058233.71529086,2024,24688.644808,42.8631755011501
"266",2024-01-12 01:00:00,1,12,2,981092.425505302,2024,23095.644808,42.4795425138105
"267",2024-01-12 02:00:00,1,12,3,953090.876124982,2024,22439.644808,42.4735277353942
"268",2024-01-12 03:00:00,1,12,4,947788.623316232,2024,22314.644808,42.4738386593741
"269",2024-01-12 04:00:00,1,12,5,977913.516807942,2024,23007.644808,42.5038514358459
"270",2024-01-12 05:00:00,1,12,6,1104033.24114814,2024,25153.644808,43.8915811038646
"271",2024-01-12 06:00:00,1,12,7,1409621.66118737,2024,29588.928964,47.6401718663902
"272",2024-01-12 07:00:00,1,12,8,2173314.24262564,2024,32158.928963,67.580429843485
"273",2024-01-12 08:00:00,1,12,9,1740151.30620118,2024,33527.928964,51.9015447709174
"274",2024-01-12 09:00:00,1,12,10,1433242.34879475,2024,34504.928964,41.5373221109972
"275",2024-01-12 10:00:00,1,12,11,1457524.46740115,2024,35100.928964,41.5238146231401
"276",2024-01-12 11:00:00,1,12,12,1447662.20533635,2024,34878.928964,41.5053514639322
"277",2024-01-12 12:00:00,1,12,13,1479726.0429191,2024,34559.928964,42.8162350813996
"278",2024-01-12 13:00:00,1,12,14,1410114.97716373,2024,34142.928964,41.3003517844218
"279",2024-01-12 14:00:00,1,12,15,1400678.9625268,2024,33435.928964,41.8914325375822
"280",2024-01-12 15:00:00,1,12,16,1406091.34100739,2024,32794.928963,42.8752671668774
"281",2024-01-12 16:00:00,1,12,17,1481407.35610297,2024,33254.928964,44.5470010688238
"282",2024-01-12 17:00:00,1,12,18,2351535.35102079,2024,37165.928963,63.2712652860589
"283",2024-01-12 18:00:00,1,12,19,2489134.78529857,2024,37740.928964,65.953193353372
"284",2024-01-12 19:00:00,1,12,20,1977646.81760905,2024,36622.928964,54.0002362878475
"285",2024-01-12 20:00:00,1,12,21,1609060.84037201,2024,35230.928963,45.6718255162067
"286",2024-01-12 21:00:00,1,12,22,1385083.49435447,2024,32068.644804,43.1912075742503
"287",2024-01-12 22:00:00,1,12,23,1340609.16978153,2024,29473.644804,45.4850147885203
"288",2024-01-12 23:00:00,1,12,24,1124422.58429554,2024,26608.644808,42.2577922479344
"289",2024-01-13 00:00:00,1,13,1,1007364.9046319,2024,24650.644808,40.8656614250095
"290",2024-01-13 01:00:00,1,13,2,957996.5443874,2024,23443.644808,40.86380561697
"291",2024-01-13 02:00:00,1,13,3,923582.354300061,2024,22613.644808,40.841817501853
"292",2024-01-13 03:00:00,1,13,4,908379.116925021,2024,22239.644808,40.845037084327
"293",2024-01-13 04:00:00,1,13,5,919434.117041046,2024,22508.644807,40.8480441592427
"294",2024-01-13 05:00:00,1,13,6,939454.295766789,2024,23196.644808,40.4995767078691
"295",2024-01-13 06:00:00,1,13,7,1044238.66683922,2024,25616.928962,40.763616450209
"296",2024-01-13 07:00:00,1,13,8,1105904.97192589,2024,27035.928963,40.9050110110652
"297",2024-01-13 08:00:00,1,13,9,1075711.83398421,2024,28784.928964,37.3706614085987
